"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Pyroraptor_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",24,,PrimalItemArmor_PyroraptorSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Dearc_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",47,,PrimalItemArmor_DearcSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Siamosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",60,,PrimalItemArmor_SiamosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Mapu_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",78,,PrimalItemArmor_MapusaurusSaddle_C,,,Prehistoric Beasts 2,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Genyodectes_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",52,,PrimalItemArmor_GenyodectesSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GenyodectesHelmet_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",71,,PrimalItemArmor_GenyodectesHelmet_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Zuniceratops_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",21,,PrimalItemArmor_ZuniceratopsSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Zuniceratops_Advanced_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",64,,PrimalItemArmor_ZuniceratopsSaddle_Advanced_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Zuniceratops_Tek_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_ZuniceratopsSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SaddleOuranosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",43,,PrimalItemArmor_OuranosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_SaddleOuranosaurus_Egg_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",49,,PrimalItemArmor_OuranosaurusSaddle_Egg_C,,,Saddle with Egg incub extension,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Baculites_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",30,,PrimalItemArmor_BaculitesSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Duck_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",50,,PrimalItemArmor_ParaxenisaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Orn_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",60,,PrimalItemArmor_OrnSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Advanced_Orn_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",78,,PrimalItemArmor_OrnSaddle_Advanced_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Jiangjunosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",75,,PrimalItemArmor_JiangjunosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Anzu_Tek_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_AnzuSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Axel_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",16,,PrimalItemArmor_AxelrodichthysSaddle_C,,,Prehistoric Beasts 3,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Haino_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",75,,PrimalItemArmor_HainoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Pinacosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",41,,PrimalItemArmor_PinacosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Koola_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",55,,PrimalItemArmor_KoolaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_KoolaArmored_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",65,,PrimalItemArmor_KoolaSaddle_Armored_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Salty_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",44,,PrimalItemArmor_SaltasaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Doli_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",27,,PrimalItemArmor_DolichorhynchopsSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Doli_Jaw_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",32,,PrimalItemArmor_Dolichorhynchops_BoneJaw_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Lythronax_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",71,,PrimalItemArmor_LythronaxSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_LythronaxTek_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_LythronaxSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Prionosuchus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",60,,PrimalItemArmor_PrionosuchusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Cryo_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",82,,PrimalItemArmor_CryodrakonSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Liraionosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",15,,PrimalItemArmor_LirainosaurusSaddle_C,,,Prehistoric Beasts 4,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DilongCollar_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",27,x,PrimalItemArmor_DilongCollar_C,,,doesnt show up in inventory?,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Massospondylus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",41,,PrimalItemArmor_MassospondylusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Dracovenator_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",64,,PrimalItemArmor_DracovenatorSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Kelenken_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",65,,PrimalItemArmor_KelenkenSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Greeves_Kelenken_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",40,,PrimalItemArmor_KelenkenGreeves_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Venenosaurus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",40,,PrimalItemArmor_VenenosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Hyneria_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",72,,PrimalItemArmor_HyneriaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Thresher_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",42,,PrimalItemArmor_ThresherSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Eotrike_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",74,,PrimalItemArmor_EotrikeSaddle_C,,,Prehistoric Beasts 5,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Eotrike_Advanced_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",94,,PrimalItemArmor_EotrikeSaddle_Advanced_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_HaastEagle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",51,,PrimalItemArmor_HaastEagleSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Gandakasia_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",22,,PrimalItemArmor_GandakasiaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Angulomastacator_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",70,,PrimalItemArmor_AngulomastacatorSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Puru_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",74,,PrimalItemArmor_PurussaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Edmonto_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",72,,PrimalItemArmor_EdmontosaurusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Edmonto_Transport_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",90,,PrimalItemArmor_EdmontosaurusSaddle_Transport_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Gomphotherium_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",43,,PrimalItemArmor_GomphotheriumSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GomphotheriumArmor_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",55,,PrimalItemArmor_GomphotheriumArmor_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GompMedKit_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",43,x,PrimalItemArmor_GomphotheriumMedKit_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_GompPacks_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",43,x,PrimalItemArmor_GomphotheriumPacks_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Acrophoca_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",34,,PrimalItemArmor_AcrophocaSaddle_C,,,WIP i think,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Acrophoca_Tek_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",200,,PrimalItemArmor_AcrophocaSaddle_Tek_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AC2Dibble_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,,PrimalItemArmor_DibbleSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Anteo_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",68,,PrimalItemArmor_VeronicaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_BigPaul_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",96,,PrimalItemArmor_MegapauliaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_BloodyAeros_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",87,,PrimalItemArmor_BloodyAerosSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Gigatitan_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",62,,PrimalItemArmor_LorgeMantisSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Goyle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",52,,PrimalItemArmor_GoyleSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_KamiInostran_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",77,,PrimalItemArmor_InostranSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_OgreDarner_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",67,,PrimalItemArmor_OgreDarnerSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Phosphato_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",35,,PrimalItemArmor_PhosphatoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Skorpio_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",28,,PrimalItemArmor_SkorpioSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tarchia_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",71,,PrimalItemArmor_TarchiaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Toro_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",40,,PrimalItemArmor_ToroSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Xuan_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",46,,PrimalItemArmor_XuanSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Eryops_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",47,,PrimalItemArmor_EryopsSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Succ_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",63,,PrimalItemArmor_SuccSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AC2Fasola_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",71,,PrimalItemArmor_AC2FasolaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AC2Edmont_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",66,,PrimalItemArmor_EdmontoSaddleAC2_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Deinoch_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",92,,PrimalItemArmor_DeinochSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Brachau_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",86,,PrimalItemArmor_BrachauSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_HornedNurse_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",41,,PrimalItemArmor_HornedNurseSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Vallibon_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",76,,PrimalItemArmor_ValliSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Delta_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",25,,PrimalItemArmor_DeltaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Kaikaifilu_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",47,,PrimalItemArmor_KaikaifiluSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AC2Yang_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",73,,PrimalItemArmor_ShadYangSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tyrmimus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",43,,PrimalItemArmor_TyrannomimusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_BigIggy_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",44,,PrimalItemArmor_BigIggySaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Cedaro_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",51,,PrimalItemArmor_CedaroSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Albert_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",26,,PrimalItemArmor_AlbertSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Apato_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",61,,PrimalItemArmor_ApatoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Epanterias_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",83,,PrimalItemArmor_EpanteriasSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AC2Tyrannotitan_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",74,,PrimalItemArmor_ShadTyrTitanSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Anga_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",40,,PrimalItemArmor_AngaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Austro_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",18,,PrimalItemArmor_AustroRaptorSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_ChunkyKing_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",59,,PrimalItemArmor_ChunkyKingSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Hadal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",77,,PrimalItemArmor_HadalSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ErythroCombatSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",64,,PrimalItemArmor_ACErythroCombatSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ErythroStandardSaddle_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",56,,PrimalItemArmor_ACErythroSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Saurovindico_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",105,,PrimalItemArmor_SmokSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Niger_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",17,,PrimalItemArmor_NigerSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Thalasso_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",63,,PrimalItemArmor_ThalassoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_WANothro_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",63,,PrimalItemArmor_WANothroSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Rhizodus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",91,,PrimalItemArmor_RhizoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AC2Spinorap_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",55,,PrimalItemArmor_AC2SpinoRapSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AcrophAQ_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",18,,PrimalItemArmor_AQAcrophSaddle_C,,,Additional Creatures: Aquaria,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AqLeopardSeal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",35,,PrimalItemArmor_AqLeopardSealSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AqWalrus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",39,,PrimalItemArmor_AQWalrusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_AQCrypto_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",16,,PrimalItemArmor_CryptoSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Edestus_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",53,,PrimalItemArmor_EdestusSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Goonch_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",54,,PrimalItemArmor_GoonchSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_HelicoprionAQ_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",41,,PrimalItemArmor_HelicoprionSaddleAQ_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Hydrothero_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",49,,PrimalItemArmor_HydrotheroSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Ophthal_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",32,,PrimalItemArmor_OphthalSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Piraiba_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",54,,PrimalItemArmor_PiraibaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Protostega_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",30,,PrimalItemArmor_ProtostegaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tigerfish_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",52,,PrimalItemArmor_TigerfishSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Tylosaur_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",84,,PrimalItemArmor_TyloSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Orca_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",42,x,PrimalItemArmor_OrcaSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Diploceras_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",13,,PrimalItemArmor_CeraspisSaddle_C,,,Additional Creatures Endemics,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Hector_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",13,,PrimalItemArmor_HectorDolSaddle_C,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Saddle_Pakasucc_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",15,,PrimalItemArmor_PakasuchusSaddle_C,,,,
