"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GasCollector_CS_C"",EngramLevelRequirement=40,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",,,,,59,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalIntake_CS_C"",EngramLevelRequirement=40,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,60,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalPipeTap_CS_C"",EngramLevelRequirement=40,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",,,,,61,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Nanny_CS_C"",EngramLevelRequirement=40,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,62,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GreenhouseCeiling_CS_C"",EngramLevelRequirement=42,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,63,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TriCeiling_Greenhouse_CS_C"",EngramLevelRequirement=42,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,64,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GreenhouseDoor_CS_C"",EngramLevelRequirement=43,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,65,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalCeiling_CS_C"",EngramLevelRequirement=45,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,66,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalDoor_CS_C"",EngramLevelRequirement=45,EngramPointsCost=12,EngramHidden=False,RemoveEngramPreReq=True)",,,,,67,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TriCeiling_Metal_CS_C"",EngramLevelRequirement=45,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,68,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_StorageMetal_CS_C"",EngramLevelRequirement=45,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,69,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Fabricator_CS_C"",EngramLevelRequirement=48,EngramPointsCost=24,EngramHidden=False,RemoveEngramPreReq=True)",,,,,70,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Generator_CS_C"",EngramLevelRequirement=49,EngramPointsCost=24,EngramHidden=False,RemoveEngramPreReq=True)",,,,,71,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CryoFridge_CS_C"",EngramLevelRequirement=50,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,72,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Grill_CS_C"",EngramLevelRequirement=50,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,73,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Lamppost_CS_C"",EngramLevelRequirement=50,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,74,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_LamppostOmni_CS_C"",EngramLevelRequirement=50,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,75,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MultiLamp_CS_C"",EngramLevelRequirement=50,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,76,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_WindTurbine_CS_C"",EngramLevelRequirement=50,EngramPointsCost=18,EngramHidden=False,RemoveEngramPreReq=True)",,,,,77,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalGate_CS_C"",EngramLevelRequirement=52,EngramPointsCost=8,EngramHidden=False,RemoveEngramPreReq=True)",,,,,78,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ModernBed_CS_C"",EngramLevelRequirement=54,EngramPointsCost=28,EngramHidden=False,RemoveEngramPreReq=True)",,,,,79,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalGate_Large_CS_C"",EngramLevelRequirement=57,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,80,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_OilPump_CS_C"",EngramLevelRequirement=60,EngramPointsCost=24,EngramHidden=False,RemoveEngramPreReq=True)",,,,,81,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Fridge_CS_C"",EngramLevelRequirement=60,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,82,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HitchingPostTek_CS_C"",EngramLevelRequirement=60,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,83,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AirConditioner_CS_C"",EngramLevelRequirement=61,EngramPointsCost=21,EngramHidden=False,RemoveEngramPreReq=True)",,,,,84,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Grinder_CS_C"",EngramLevelRequirement=64,EngramPointsCost=45,EngramHidden=False,RemoveEngramPreReq=True)",,,,,85,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TurretAuto_CS_C"",EngramLevelRequirement=68,EngramPointsCost=40,EngramHidden=False,RemoveEngramPreReq=True)",,,,,86,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekElevator_CS_C"",EngramLevelRequirement=71,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,87,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Ceiling_Repulser_CS_C"",EngramLevelRequirement=72,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,88,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ItemAggregator_CS_C"",EngramLevelRequirement=72,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,89,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BeeHive_CS_C"",EngramLevelRequirement=73,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,90,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TreeSapTapTek_CS_C"",EngramLevelRequirement=73,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,91,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Incinerator_C"",EngramLevelRequirement=74,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,92,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MiniVault_CS_C"",EngramLevelRequirement=75,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,93,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vault_CS_C"",EngramLevelRequirement=75,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,94,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_IndustrialForge_CS_C"",EngramLevelRequirement=80,EngramPointsCost=90,EngramHidden=False,RemoveEngramPreReq=True)",,,,,95,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ChemBench_CS_C"",EngramLevelRequirement=85,EngramPointsCost=65,EngramHidden=False,RemoveEngramPreReq=True)",,66,34,,96,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GachaGavager_CS_C"",EngramLevelRequirement=85,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,97,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PersonallTeleporter_CS_C"",EngramLevelRequirement=85,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,98,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_IndustrialCooker_CS_C"",EngramLevelRequirement=89,EngramPointsCost=60,EngramHidden=False,RemoveEngramPreReq=True)",,,,,99,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DedicatedInterface_CS_C"",EngramLevelRequirement=90,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,100,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DedicatedStorage_CS_C"",EngramLevelRequirement=90,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,101,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekStorage_CS_C"",EngramLevelRequirement=90,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,102,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TributeTerminal_CS_C"",EngramLevelRequirement=90,EngramPointsCost=5,EngramHidden=False,RemoveEngramPreReq=True)",,,,,103,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ChargeInjector_CS_C"",EngramLevelRequirement=92,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,104,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DroneTerminal_CS_C"",EngramLevelRequirement=93,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,105,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CrystalCracker_CS_C"",EngramLevelRequirement=94,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,106,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TurretMinigun_CS_C"",EngramLevelRequirement=94,EngramPointsCost=80,EngramHidden=False,RemoveEngramPreReq=True)",,,,,107,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DedicatedStorage_Intake_CS_C"",EngramLevelRequirement=95,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,108,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ChargeStation_CS_C"",EngramLevelRequirement=99,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,109,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PlanetShield_CS_C"",EngramLevelRequirement=99,EngramPointsCost=15,EngramHidden=False,RemoveEngramPreReq=True)",,,,,110,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TurretRocket_CS_C"",EngramLevelRequirement=99,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",,,,,111,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Vivarium_CS_C"",EngramLevelRequirement=99,EngramPointsCost=25,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,112,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ElementCatalyzer_CS_C"",EngramLevelRequirement=100,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,113,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HeavyTurret_CS_C"",EngramLevelRequirement=100,EngramPointsCost=100,EngramHidden=False,RemoveEngramPreReq=True)",,,,,114,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Transmutator_CS_C"",EngramLevelRequirement=101,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,115,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AutoCrafter_CS_C"",EngramLevelRequirement=105,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,116,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_HealingStation_CS_C"",EngramLevelRequirement=105,EngramPointsCost=35,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,117,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Mutator_CS_C"",EngramLevelRequirement=105,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,118,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TransferControlUnit_CS_C"",EngramLevelRequirement=105,EngramPointsCost=2,EngramHidden=False,RemoveEngramPreReq=True)",,,,,119,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Propagator_CS_C"",EngramLevelRequirement=111,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,,120,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ItemTranslocator_CS_C"",EngramLevelRequirement=135,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,121,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekChemBench_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,122,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RepairStation_CS_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,123,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekCloningTerminal_CS_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,124,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekCookingPot_CS_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,125,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekForge_CS_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,126,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekFridge_CS_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,127,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekStove_C"",EngramLevelRequirement=135,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,128,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_EggIncubator_CS_C"",EngramLevelRequirement=89,EngramPointsCost=55,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_WaterTank_Large_CS_C"",EngramLevelRequirement=53,EngramPointsCost=25,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_GeneInfuser_CS_C"",EngramLevelRequirement=86,EngramPointsCost=17,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalTrapdoorGiant_CS_C"",EngramLevelRequirement=54,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_Lights_CS_C"",EngramLevelRequirement=48,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Steampunk_TeslaCoil_CS_C"",EngramLevelRequirement=103,EngramPointsCost=30,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_StoneTrapdoorGiant_CS_C"",EngramLevelRequirement=30,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AdobeCeilingDoorGiant_CS_C"",EngramLevelRequirement=34,EngramPointsCost=12,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_WoodTrapdoorGiant_CS_C"",EngramLevelRequirement=30,EngramPointsCost=20,EngramHidden=False,RemoveEngramPreReq=True)",,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AdobeLadder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,16,6,,,CS ladder lol
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AutoCrafter_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_AutoTurretPlant_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BladeWasp_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,90,30,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Ceiling_Door_XL_Adobe_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,43,12,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Ceiling_Door_XL_Metal_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,58,30,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Ceiling_Door_XL_Stone_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,37,20,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Ceiling_Door_XL_Wood_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,30,5,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CloningChamber_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,,,tek,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CryoHospital_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DinoPod_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DinoPodStack_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Frontier_OilLamp_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_ItemCollector_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,20,10,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Ladder_Thatch_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,4,3,,,CS ladder lol
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_MetalLadder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,48,21,,,CS ladder lol
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_PodGun_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_RopeLadder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,16,5,,,CS ladder lol
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_StoneLadder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,24,6,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TameGrinder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekCeiling_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekCropPlot_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,104,32,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekForcefield_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekGenerator_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekLadder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,,,,,CS ladder lol
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekLight_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekReplicator_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekTransmitter_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TekTrough_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TribeTower_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,42,60,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TriCeiling_Tek_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TriCeiling_Thatch_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",,3,4,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_TurretTek_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",?,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Wasteland_Lights_CS_C"",EngramLevelRequirement=48,EngramPointsCost=10,EngramHidden=False,RemoveEngramPreReq=True)",,48,10,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_WoodLadder_CS_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",x,13,6,,,CS ladder lol
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Tables_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Skeletons_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Decoritems_Castle_Craft_Rugs_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Beds_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Crafting_Table_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Benches_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Chairs_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Thrones_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Storage_Chests_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Wall_Mounted_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Storage_Furniture_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_DisplayCase_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Books_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Bookshelf_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Torture_Devices_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",X,,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Wall_Shields_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Bottle_Racks_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Floor_Candle_Stick_Holder_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_CC_WallTorch_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Chandeliers_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Barrels_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_BeerBarrel_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Ladders_Stairs_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
"OverrideNamedEngramEntries=(EngramClassName=""EngramEntry_Castle_Craft_Flags_Banners_AL_C"",EngramLevelRequirement=0,EngramPointsCost=0,EngramHidden=False,RemoveEngramPreReq=True)",E,150,,,,
